id,name,host_id,host_name,neighbourhood_group,neighbourhood,city,latitude,longitude,room_type,price,number_of_reviews,calculated_host_listings_count
18039550,"Double room with bathroom, close to Paddington",54838430,David,"",Westminster,London,51.5227,-0.18312,Private room,"£34,00",3,1
18039924,"Lovely Double Room, Albert Square, SW8, 2",124115514,Mark,"",Lambeth,London,51.4764,-0.11855,Private room,"£48,00",22,3
18040327,Lovely ensuite double bedroom king bed,124120569,Mary,"",Ealing,London,51.49685,-0.26684,Private room,"£55,00",0,1
18040773,Double bedroom with private bathroom and balcony,262498,Jack,"",Tower Hamlets,London,51.51397,-0.02913,Private room,"£55,00",101,3
18041304,Big single room in Hackney Central!,100846960,Natalia,"",Hackney,London,51.54342,-0.05175,Private room,"£45,00",1,2
18045626,Olympia Exhibition Centre  'Luxe'  1 minute walk,32198428,Sandra,"",Hammersmith and Fulham,London,51.50275,-0.22043,Entire home/apt,"£290,00",22,2
18046308,Bright top floor flat,92792614,Phoebe And Taio,"",Barnet,London,51.55913,-0.21332,Entire home/apt,"£59,00",5,1
18046820,Gorgeous top floor double & ensuite!,124193432,Antonia,"",Wandsworth,London,51.46908,-0.14746,Private room,"£18,00",1,3
18047782,2 bed sleeps 6 in the heart of Marylebone,124199505,Deborah,"",Westminster,London,51.52059,-0.15902,Entire home/apt,"£399,00",17,1
18047867,London SE1  ideal 6 minutes from Tower Bridge,124201238,Lee,"",Southwark,London,51.49986,-0.06896,Entire home/apt,"£200,00",23,1
18047966,Quiet garden view room in Camden,2467762,Jonathan,"",Camden,London,51.54274,-0.13342,Private room,"£85,00",55,4
18048035,King Bed in Leafy Brondesbury,6330751,Alex,"",Brent,London,51.54716,-0.20912,Private room,"£45,00",49,2
18048297,One Bedroom Apartment in Marylebone,4209940,Globe,"",Westminster,London,51.52093,-0.15609,Entire home/apt,"£150,00",4,31
18048327,Secluded Camden Town room,2467762,Jonathan,"",Camden,London,51.54396,-0.13321,Private room,"£90,00",64,4
18048466,Luxury Flat in Heart of Chelsea near Sloane Sq!,4531267,Sean,"",Westminster,London,51.48836,-0.1505,Entire home/apt,"£109,00",43,5
18048975,Beautiful flat central walking distance everywhere,124206144,Alex,"",Camden,London,51.52446,-0.11613,Entire home/apt,"£143,00",19,3
18049072,Large quiet room in Victorian flat,101240597,Adriano,"",Southwark,London,51.46976,-0.09174,Private room,"£130,00",1,2
18049337,Cultural oasis- Dbl room- Waterloo Mews apartment,16560161,Layla,"",Lambeth,London,51.50012,-0.10935,Private room,"£75,00",26,1
18049353,Apartment in Brick Lane next to the Truman Brewery,114154012,Daniele,"",Tower Hamlets,London,51.52107,-0.07258,Entire home/apt,"£109,00",39,4
18049461,~London’s Unique Design 2bed Apt Hyde Park~,8507380,Elena&Nick,"",Westminster,London,51.52174,-0.16769,Entire home/apt,"£148,00",28,9
18049693,Clean & Spacious one bedroom in Bermondsey,22209486,Chen,"",Southwark,London,51.49337,-0.06319,Entire home/apt,"£80,00",1,1
18049923,Large bedroom with garden access,124218224,Zuzana,"",Lewisham,London,51.45769,-0.04165,Private room,"£27,00",21,2
18050430,Large 3 Bed 2 Bath in Marylebone Sleeps 7,4531267,Sean,"",Westminster,London,51.52246,-0.16637,Entire home/apt,"£169,00",106,5
18050665,Private Double Room Accessing Patio-Garden,124221277,Antonio,"",Haringey,London,51.60359,-0.11889,Private room,"£32,00",191,1
18050884,"Spacious, modern double in the heart of Camden",45613775,Ben,"",Camden,London,51.53992,-0.13679,Private room,"£55,00",5,1
18051227,Maranata,124227993,Jadwin,"",Southwark,London,51.49041,-0.08018,Entire home/apt,"£55,00",17,6
18051280,loft style studio space in Hackney Wick London,113961448,Mila,"",Hackney,London,51.5448,-0.0236,Entire home/apt,"£65,00",4,1
18051295,Gorgeous Self Contained Suite,320901,Mike,"",Southwark,London,51.48612,-0.09569,Private room,"£85,00",35,4
18051364,Private 2 Bed / 2 Bath Baker street flat,118253022,John,"",Westminster,London,51.52348,-0.16102,Entire home/apt,"£150,00",44,4
18051460,2 bed Victorian conversion flat in Hampstead,124229197,Jeremy,"",Camden,London,51.55159,-0.17805,Entire home/apt,"£110,00",54,1
18051475,20% Off 2BR! Big Ben! B.Palace! W.Abbey!! Sleep 8!,23998907,AffordableStay,"",Westminster,London,51.49329,-0.1302,Entire home/apt,"£99,00",40,2
18051914,"Abbey Road Apartment, London",69083203,Jennifer,"",Westminster,London,51.53373,-0.17732,Entire home/apt,"£175,00",14,4
18051989,Melanie  - Acton Town Underground Station London.,124231011,Melanie,"",Ealing,London,51.49867,-0.26497,Private room,"£42,00",0,1
18052203,A 'must seen' central flat,2348041,Olga,"",Westminster,London,51.49323,-0.14041,Entire home/apt,"£125,00",47,6
18052318,Superb quiet new build 2 bed flat - well connected,13435152,Niv,"",Tower Hamlets,London,51.52467,-0.0296,Entire home/apt,"£120,00",0,1
18052855,Apartment 10 - Newly refurbished in Greater London,113497192,Morland,"",Havering,London,51.57536,0.18633,Entire home/apt,"£126,00",1,13
18053036,Big Bright Private room with En Suite .,70161368,Luke,"",Newham,London,51.53204,0.01311,Private room,"£35,00",0,1
18053299,Cozy double room in Angel,64749418,Olivia,"",Islington,London,51.53852,-0.10971,Private room,"£35,00",2,1
18053572,Victoria studio III,17124465,Jakub,"",Westminster,London,51.49796,-0.13637,Entire home/apt,"£98,00",67,5
18053731,Super Exclusive 3 Bedroom Flat Heart of Chelsea,28820321,Veronica,"",Kensington and Chelsea,London,51.48171,-0.18223,Entire home/apt,"£160,00",24,233
18054089,Super Luxury 2 Bedroom Flat Stratford East Village,15326982,Nayem,"",Newham,London,51.54791,-0.01311,Entire home/apt,"£100,00",11,1
18054090,Cozy room 2 min walk from Tube,1974114,Tamara,"",Ealing,London,51.52675,-0.28718,Private room,"£35,00",29,2
18054986,King sized room in cute garden apartment,13519900,Lindsay,"",Hackney,London,51.54372,-0.04731,Private room,"£36,00",123,2
18055620,XL Master Suite - Georgian House - Islington Angel,24501491,Julia,"",Islington,London,51.55199,-0.10125,Private room,"£29,00",1,1
18056067,Lovely bright double room  (London Chiswick),124272269,Maria,"",Hounslow,London,51.49059,-0.27172,Private room,"£35,00",6,1
18057503,Bright double room in residential,69540717,Sunny,"",Camden,London,51.54514,-0.17815,Private room,"£45,00",20,1
18057826,Bright spacious 4bed home near Wimbledon,40664735,Juliette,"",Merton,London,51.40154,-0.2002,Entire home/apt,"£200,00",3,1
18057881,London Wembley,1286246,Kathy,"",Brent,London,51.54538,-0.30561,Private room,"£35,00",0,1
18058439,"Ace 3 bed London home. Wifi, Parking, 2 balconies.",121803582,Kemal,"",Tower Hamlets,London,51.53306,-0.03034,Entire home/apt,"£99,00",6,1
18060288,Private single room South Woodford,104042347,Amy,"",Redbridge,London,51.59506,0.01774,Private room,"£18,00",30,1
18062434,Modern House With Private Indoor Pool In London,66990441,Deepti,"",Barnet,London,51.56759,-0.20671,Entire home/apt,"£532,00",34,1
18063945,Single room,117804820,Ismahan,"",Hillingdon,London,51.52291,-0.41252,Private room,"£38,00",0,1
18064516,Serene Edwardian Garden Flat in Marylebone,13519855,Daisy,"",Westminster,London,51.52199,-0.16195,Entire home/apt,"£100,00",23,1
18064651,Lovely canal side studio,10982624,Sarah,"",Westminster,London,51.52368,-0.18986,Entire home/apt,"£82,00",0,2
18064783,Double Bedroom & Private Bathroom in Zone 2 London,124352218,Yue,"",Lewisham,London,51.46357,-0.01484,Private room,"£32,00",30,1
18065149,All landscape room,124361770,Jbggc,"",Islington,London,51.52275,-0.1006,Private room,"£356,00",0,1
18065237,Perfect for families 2/3 bed flat nrHydePk shops,120727408,Cj,"",Westminster,London,51.51709,-0.18847,Entire home/apt,"£143,00",54,8
18066066,SAFFRON HILL 1 BEDROOM SERVICED APT.,54987,Prateek,"",Islington,London,51.52227,-0.10602,Hotel room,"£154,00",3,64
18066083,"Lovely room, experienced host in heart of London",124206144,Alex,"",Camden,London,51.52348,-0.11441,Private room,"£85,00",4,3
18066169,Perfect Flat in Trendy Bermondsey Sleeps 6,123580735,Charlotte,"",Southwark,London,51.49558,-0.07081,Entire home/apt,"£72,00",5,1
18066476,SUPER DELUXE STUDIO FLAT,83249169,Karar,"",Westminster,London,51.51894,-0.16905,Entire home/apt,"£85,00",2,4
18066629,"STYLISH ONE BED APT IN SAFFRON HILL, EC1",109436913,Sid,"",Camden,London,51.52036,-0.10773,Hotel room,"£154,00",7,53
18067096,Luxurious Double Ensuite Guest Room. Inc Breakfast,80211009,Richard,"",Southwark,London,51.48316,-0.09344,Private room,"£95,00",176,2
18067462,"Charming Large Room Hampton Wick, Kingston",124187788,Fleur,"",Richmond upon Thames,London,51.4144,-0.31447,Private room,"£40,00",53,1
18067527,Liverpool Street! 2 bedrooms up to 5 people!,3747398,Camilla,"",Tower Hamlets,London,51.52762,-0.07563,Entire home/apt,"£120,00",16,19
18067841,Single spacious loft room,77310028,Sue,"",Merton,London,51.42264,-0.18731,Private room,"£28,00",32,2
18067858,Deluxe studio flat prime location,42196342,Mousa,"",Westminster,London,51.5179,-0.16754,Entire home/apt,"£115,00",0,16
18068706,COSY DOUBLE BEDROOM,64837817,Jason,"",Newham,London,51.54929,-0.00771,Private room,"£28,00",0,1
18068848,Newly renovated Victorian home,16540364,Daisy,"",Wandsworth,London,51.44057,-0.20057,Private room,"£85,00",1,1
18069457,Newly furbished 2 bedroom Mews by Notting Hill,124394980,Simon,"",Westminster,London,51.51119,-0.19251,Entire home/apt,"£125,00",13,1
18069552,SW20 Double Room Easy Links To Wimbledon & London,6921382,Sharon,"",Merton,London,51.38941,-0.22375,Private room,"£38,00",73,2
18069968,Beautiful double room in Maida Vale,65771837,Diana,"",Westminster,London,51.52758,-0.19342,Private room,"£58,00",11,1
18070483,Modern 1 Bedroom Apartment for 5 at Paddington,32817207,Michael,"",Westminster,London,51.51524,-0.17522,Entire home/apt,"£129,00",73,2
18071645,Very British Chelsea Ground Floor Flat with Garden,124414682,Marc,"",Kensington and Chelsea,London,51.49215,-0.16267,Entire home/apt,"£230,00",38,1
18071880,Ground Floor Apt right off the Chiswick High Road,124416642,Zoe,"",Hounslow,London,51.49098,-0.25923,Entire home/apt,"£150,00",2,1
18072076,3 bedroom Victorian terrace house,35287808,Rebecca,"",Haringey,London,51.59421,-0.09412,Entire home/apt,"£84,00",5,1
18074081,Student Doublebed room 3 for Short or Long Stay,94822424,Paul And Anick,"",Croydon,London,51.40715,-0.08469,Private room,"£35,00",2,3
18074633,"Chic 3-bd flat, great views, 15min to Canary Wharf",8199129,Lulu,"",Lewisham,London,51.47238,-0.02385,Entire home/apt,"£120,00",4,1
18074802,Comfy Double room-the heart of East London,121076502,Raj,"",Tower Hamlets,London,51.5316,-0.03764,Private room,"£25,00",3,1
18074951,Spacious double bedroom in the heart of Angel,51378339,Charlotte,"",Islington,London,51.54117,-0.10602,Private room,"£50,00",0,1
18075618,ONE BEDROOM APARTMENT IN NELL GWYNN HOUSE CHELSEA,123548209,Mac,"",Kensington and Chelsea,London,51.49176,-0.16453,Entire home/apt,"£129,00",1,46
18075710,Beautiful and Modern Double room. Own bathroom.,5486384,Ishamar,"",Lambeth,London,51.45037,-0.12945,Private room,"£80,00",33,1
18076386,Fully furnished one bedroom flat Sleeps 4 @£60/nt,124460995,Reginald,"",Enfield,London,51.62938,-0.06357,Entire home/apt,"£95,00",16,1
18076542,Stunning Brand New Studio In central London,92237359,Amir,"",Westminster,London,51.51523,-0.165,Entire home/apt,"£99,00",22,6
18076604,"Modern Town house in Barnes, West London",115047245,Drew,"",Richmond upon Thames,London,51.46866,-0.25954,Entire home/apt,"£185,00",31,1
18080235,Spacious double room in central London loft,2473149,Anna,"",Islington,London,51.52484,-0.10358,Private room,"£72,00",60,1
18082289,Lovely 1 Bedroom apartment near Victoria Park,98976355,Kate,"",Tower Hamlets,London,51.53233,-0.03486,Entire home/apt,"£71,00",54,1
18082896,Cosy 1 bed flat in Shoreditch just above our Cafe,11115837,Aaliyah,"",Tower Hamlets,London,51.52711,-0.07559,Private room,"£90,00",41,1
18082919,1 Bedroom ★★ Huge Luxury Apt★ Nr Shoreditch★★,118019577,Mike,"",Tower Hamlets,London,51.52528,-0.05983,Entire home/apt,"£99,00",3,6
18083106,2bed in leafyBarons Court (nr Queens Tennis Club)!,124524468,Rosamund,"",Hammersmith and Fulham,London,51.4888,-0.21092,Entire home/apt,"£140,00",10,1
18083244,Bright and beautiful double room in Tooting Bec,18713440,Alyssa,"",Lambeth,London,51.42947,-0.13701,Private room,"£31,00",3,1
18083708,"GLOBE VIEW APARTMENT ON HIGH TIMBER STR, EC4",109436913,Sid,"",City of London,London,51.51202,-0.09693,Hotel room,"£154,00",4,53
18083790,Stylish double room in central London maisonette,3437521,Emma,"",Islington,London,51.53104,-0.11044,Private room,"£65,00",61,2
18084295,Large modern/comfortable room in new flat,124533689,Phil,"",Newham,London,51.52939,0.00246,Private room,"£70,00",2,1
18084645,"A small double in two bed, perfect for travellers",24041862,Ana,"",Hammersmith and Fulham,London,51.50331,-0.23543,Private room,"£60,00",7,1
18084772,Lovely Victorian flat with a large garden,6226965,Vlad,"",Greenwich,London,51.48696,0.04841,Entire home/apt,"£75,00",0,1
18084811,Rooftop views in Notting Hill Gate,96649754,Ava,"",Kensington and Chelsea,London,51.50802,-0.19411,Entire home/apt,"£130,00",2,3
18085017,Beautiful Victorian Town House in Shepherd's Bush,49084982,Fiona,"",Hammersmith and Fulham,London,51.50558,-0.23183,Entire home/apt,"£191,00",11,1
18085173,Double bedroom in the heart of Kingston!,25562286,Nabih,"",Kingston upon Thames,London,51.41531,-0.30419,Private room,"£50,00",0,1
18085177,Kensington Exclusive Atmosphere,2036946,Francesco,"",Kensington and Chelsea,London,51.48997,-0.18314,Entire home/apt,"£130,00",15,15
18085185,Lovely two bedroom and terrace(2),21241056,Maria,"",Lambeth,London,51.48597,-0.12458,Entire home/apt,"£140,00",36,18
18085788,Red Balcony Apartment in Soho,404447,Lucyn,"",Westminster,London,51.51323,-0.12964,Entire home/apt,"£115,00",86,4
18087882,Central 2 bed apartment close to Paddington,117448696,Regina,"",Westminster,London,51.51515,-0.17368,Entire home/apt,"£155,00",56,2
18088081,Superb Apartment in Camden,124560490,Mat,"",Camden,London,51.53439,-0.13866,Private room,"£120,00",0,7
18088631,Brilliant Barbican 2Bed with Beautiful Green Oasis,2407687,Nawaz & Rebecca,"",Islington,London,51.52271,-0.09102,Entire home/apt,"£180,00",10,1
18089414,Stylish Studio with big terrace next to Museum CF8,120618758,Hiten,"",Kensington and Chelsea,London,51.49366,-0.18794,Entire home/apt,"£111,00",65,15
18090524,*BEAUTIFUL* refurbished apartment in Kensington,5486613,Niels,"",Kensington and Chelsea,London,51.51957,-0.22542,Entire home/apt,"£125,00",34,1
18090865,Spacious 4 bedroom London family home,30815692,Isabella,"",Islington,London,51.55001,-0.08883,Entire home/apt,"£220,00",6,2
18091446,Amazing Knightsbridge Studio with Free WiFi,31066062,Robert,"",Kensington and Chelsea,London,51.49861,-0.16047,Entire home/apt,"£155,00",6,40
18091772,Cosy one bedroom apartment in Clapham Norht,124591853,Teodor,"",Lambeth,London,51.46534,-0.12735,Entire home/apt,"£168,00",56,1
18092973,Historic Apt 1Bd/1Bh-2 Min walk to Canada Water St,15327904,Celeste,"",Southwark,London,51.49687,-0.04936,Entire home/apt,"£74,00",53,1
18093167,"Charming 1 Bed apartment, close to Kew Gardens",124013560,Teresa,"",Richmond upon Thames,London,51.48063,-0.29093,Entire home/apt,"£117,00",6,72
18093812,"1 bed apartment, Pepys Street, Central London",124013560,Teresa,"",Tower Hamlets,London,51.50973,-0.07639,Entire home/apt,"£127,00",20,72
18093814,"1 Bed apartment, City, close to Tower Bridge (Minories)",124013560,Teresa,"",Tower Hamlets,London,51.50972,-0.07541,Entire home/apt,"£128,00",14,72
18094463,"XLarge Double Room, Excellent Location Thames View",124622150,Alistair,"",Westminster,London,51.48574,-0.1417,Private room,"£40,00",187,4
18094619,King Room near City of London,124543580,Sabin,"",Tower Hamlets,London,51.513,-0.05768,Private room,"£49,00",108,4
18098892,Lovely bedroom with bathroom,120498291,Susie,"",Sutton,London,51.35248,-0.18355,Private room,"£100,00",8,1
18099219,"Charming 1 Bed apartment, close to Kew Gardens",124013560,Teresa,"",Hounslow,London,51.4886,-0.28784,Entire home/apt,"£117,00",13,72
18099567,Beautiful 2 bedroom garden flat,18986187,Trudi,"",Haringey,London,51.58926,-0.10613,Entire home/apt,"£75,00",1,1
18099637,Camberwell City Heights,124670918,Laurence,"",Southwark,London,51.47731,-0.08361,Private room,"£30,00",1,1
18099820,Bargain Lovely Flat - Super travel connections!,19060403,Robert,"",Haringey,London,51.5817,-0.07215,Entire home/apt,"£49,00",28,1
18100049,Lovely Apartment in South Ken,6669095,Alli,"",Kensington and Chelsea,London,51.49046,-0.17041,Entire home/apt,"£147,00",1,1
18100601,Spacious Canal Side Apartment - Amazing Location!,5398993,Anna,"",Hackney,London,51.53678,-0.06994,Entire home/apt,"£120,00",0,1
18100623,Elegant Marylebone,57124027,Madeleine,"",Westminster,London,51.52277,-0.16254,Entire home/apt,"£130,00",18,1
18100720,Beautiful garden flat 15mins to central London,20079676,Laura,"",Lambeth,London,51.44052,-0.10097,Entire home/apt,"£60,00",3,1
18100722,Holland Park Studio,124526975,Hannah,"",Hammersmith and Fulham,London,51.50107,-0.21575,Entire home/apt,"£80,00",51,1
18100734,Lovely modern 1 bed - Shoreditch/Brick Lane,2198860,Berry,"",Tower Hamlets,London,51.52367,-0.06854,Entire home/apt,"£80,00",43,23
18101080,Light-flooded apartment next to Flower Market,11328719,Robert,"",Tower Hamlets,London,51.52873,-0.07073,Entire home/apt,"£125,00",15,1
18101333,Double bedroom in family home,44352137,Karin,"",Wandsworth,London,51.43508,-0.15441,Private room,"£40,00",1,2
18101863,Central London Self Catering,124686501,Mo,"",Waltham Forest,London,51.55726,-0.00467,Private room,"£35,00",5,1
18102221,Newly renovated and refurnished House Mews,124687319,Giovanni,"",Kensington and Chelsea,London,51.50222,-0.21359,Entire home/apt,"£425,00",0,1
18102566,Cosy 1 bed flat 10 mins walk from Big Ben!,57747143,Jacob,"",Westminster,London,51.49215,-0.13062,Entire home/apt,"£120,00",17,1
18102675,2-Bedroom South Bank Flat minutes from London Eye,43349758,Gill,"",Lambeth,London,51.50054,-0.11214,Entire home/apt,"£200,00",47,1
18103780,Room 2 near Mile End Tube & QMW,45066010,Shafique,"",Tower Hamlets,London,51.5192,-0.03475,Private room,"£19,00",8,5
18103998,Four Bed Apartment  with roof terrace suit 4,2659050,Vicky,"",Islington,London,51.54074,-0.10698,Private room,"£200,00",0,1
18104657,Huge 3bed 2bath (15 mins to Oxford St on Bakerloo),124703883,Laura,"",Brent,London,51.5346,-0.19386,Entire home/apt,"£299,00",2,1
18104681,Hammersmith apartment,124707360,Emma,"",Hammersmith and Fulham,London,51.49872,-0.23212,Entire home/apt,"£115,00",9,1
18105169,Charming double bedroom in W12( Ravenscourt Park),25051849,Beata,"",Hammersmith and Fulham,London,51.50238,-0.24105,Private room,"£50,00",39,1
18105230,"Elegant flat 5mins walk from Tate Britain,sleeps 4",14875410,Altido,"",Westminster,London,51.49044,-0.13038,Entire home/apt,"£180,00",16,68
18106797,Single guest room,124719957,Marcos,"",Harrow,London,51.60703,-0.33653,Private room,"£65,00",0,1
18106912,A home at the edge of Epping forest in London,116094865,Susan,"",Waltham Forest,London,51.57447,-0.00005,Private room,"£30,00",3,2
18107090,3bd/2bth Zone 1 With View of NYE FIREWORKS!,10724509,Charlotte & Liam,"",Lambeth,London,51.48892,-0.11529,Entire home/apt,"£500,00",2,4
18107579,Camden Town fully self contained master bedroom,2467762,Jonathan,"",Camden,London,51.54264,-0.13448,Private room,"£80,00",63,4
18107585,Fantastic double room in Zone 2 - ideally located,24991483,Arthur,"",Lambeth,London,51.47911,-0.11282,Private room,"£70,00",0,1
18108362,"Private, Clean, Modern, Studio, Wembley.",124737295,Gary,"",Brent,London,51.57126,-0.29195,Private room,"£35,00",54,4
18108803,Entire two bedroom bungalow twickenham,87514173,Ali,"",Richmond upon Thames,London,51.44678,-0.38209,Entire home/apt,"£119,00",3,2
18109144,Stratford Single room,62967279,Milo,"",Newham,London,51.53748,0.02919,Private room,"£30,00",4,14
18109297,Stratford Comfortable Double room with TV & Wifi,124754167,Marc,"",Newham,London,51.53324,0.04274,Private room,"£30,00",70,6
18109475,Bloomsbury Apartment P/2,6982801,Peter,"",Camden,London,51.51884,-0.12369,Private room,"£89,00",91,18
18109604,Bloomsbury Apartment P/4,6982801,Peter,"",Camden,London,51.51918,-0.12504,Private room,"£89,00",62,18
18109653,Bloomsbury Apartment P/5,6982801,Peter,"",Camden,London,51.51882,-0.12554,Private room,"£89,00",48,18
18109776,Holborn Studio Apartment M/5,6982801,Peter,"",Camden,London,51.51879,-0.12518,Private room,"£89,00",81,18
18109860,Beautiful Central Flat in Zone 1,70647080,Bettina,"",Southwark,London,51.48752,-0.08817,Entire home/apt,"£88,00",15,2
18113651,Private studio - self contained. Good location.,40289522,Miriam,"",Enfield,London,51.62325,-0.13278,Private room,"£23,00",0,1
18114041,Beautiful Home in Stoke Newington with Garden,6041856,Katie,"",Hackney,London,51.56089,-0.0776,Entire home/apt,"£189,00",16,1
18114210,Luxury Apartment overlooking  Olympic park & canal,20985828,Helen,"",Tower Hamlets,London,51.53633,-0.02285,Entire home/apt,"£195,00",11,2
18115406,Luxurious Four-Poster Double Bedroom Marylebone,30466791,Jay,"",Camden,London,51.52505,-0.14358,Private room,"£93,00",18,1
18115623,Double Room in East London Home with Garden,51402237,Ewelina,"",Hackney,London,51.5442,-0.07852,Private room,"£40,00",3,1
18116138,Awesome 1 Bed in Parsons Green,646251,Adam,"",Hammersmith and Fulham,London,51.47417,-0.19847,Entire home/apt,"£90,00",25,1
18116257,Entire two bedroom bungalow,87514173,Ali,"",Richmond upon Thames,London,51.447,-0.38058,Entire home/apt,"£89,00",68,2
18116430,Ensuite Double bedroom with private corridor,18144888,Alexandra,"",Islington,London,51.5378,-0.08647,Private room,"£65,00",0,1
18117347,LARGE KINGSIZE bed+PARKING - 15mn to center tube!,5471237,Sofia,"",Brent,London,51.54664,-0.22279,Private room,"£45,00",16,3
18118187,Duck Harmony,124838616,Ram,"",Hackney,London,51.53018,-0.08955,Entire home/apt,"£80,00",0,1
18118294,MODERN LONDON STUDIO,1602839,J,"",Camden,London,51.52677,-0.12358,Entire home/apt,"£99,00",64,7
18118358,Great Location - Lovely Modern Apartment,124841835,Maher,"",Southwark,London,51.50329,-0.10329,Entire home/apt,"£114,00",38,1
18118531,Apartment 5 pers+PARKING -15mn to centre by tube!,5471237,Sofia,"",Brent,London,51.54754,-0.22242,Entire home/apt,"£100,00",5,3
18118669,Luxurious house in Fulham with garden!,3288550,Lydia,"",Hammersmith and Fulham,London,51.48449,-0.20987,Entire home/apt,"£175,00",16,1
18119243,Stunning Dalston loft,115631107,Vicky,"",Hackney,London,51.53949,-0.07534,Entire home/apt,"£120,00",11,1
18119417,Fabulous and clean Apartment-Free Parking and Wifi,124844158,Kingsley,"",Enfield,London,51.65001,-0.08072,Entire home/apt,"£92,00",12,10
18119759,"Big, bright London flat",1108642,Luke,"",Hackney,London,51.56266,-0.10017,Private room,"£45,00",12,1
18119903,Single and lovely room.,60991711,Thassio,"",Southwark,London,51.49685,-0.06076,Private room,"£26,00",5,1
18119929,Large home in Primrose Hill Conservation Area,49533148,Denise,"",Camden,London,51.53828,-0.14691,Entire home/apt,"£600,00",1,1
18120246,"Beautiful family home with garden, Walthamstow",94169648,Louise,"",Waltham Forest,London,51.59051,-0.03713,Entire home/apt,"£90,00",2,1
18120448,Balcony cosy apartment in Soho,140618,Triciola,"",Westminster,London,51.51344,-0.13079,Private room,"£95,00",44,3
18120464,Bright and Modern Riverside Flat by Tower Bridge,114680419,Lorenzo,"",Southwark,London,51.5024,-0.07877,Entire home/apt,"£150,00",27,1
18120530,INSANE DOCK VIEW NEXT TO TOWER BRIDGE,22746552,Martin,"",Tower Hamlets,London,51.50628,-0.06928,Entire home/apt,"£125,00",8,3
18122007,Welcoming home at the edge of Epping forest London,116094865,Susan,"",Waltham Forest,London,51.57437,-0.0006,Private room,"£40,00",1,2
18122012,"Spacious elegant flat, W3",83218258,Rose,"",Ealing,London,51.5151,-0.27285,Entire home/apt,"£75,00",2,1
18122444,Room near Olympic Park stadium,102686255,Hans,"",Waltham Forest,London,51.568,-0.02751,Private room,"£15,00",2,1
18123690,SUPERIOR STUDIO FLAT IN NELL GWYNN..,123548209,Mac,"",Kensington and Chelsea,London,51.49118,-0.16559,Entire home/apt,"£113,00",5,46
18127638,Stylish two bedroom flat in zone 1.,47006416,Nikolas,"",Southwark,London,51.49544,-0.09894,Entire home/apt,"£200,00",9,1
18129117,Beautiful Highbury & Islington home,34682313,Ben,"",Islington,London,51.54805,-0.09912,Entire home/apt,"£200,00",1,1
18129429,"Great room, close to central London, with parking",70643651,Ian,"",Bromley,London,51.39918,0.11045,Private room,"£27,00",14,1
18129434,Stylish central 2bdrm/2bath.Private park&tennis ct,690546,Daniel,"",Westminster,London,51.49301,-0.14388,Entire home/apt,"£200,00",3,3
18130735,Cosy En-suite Studio - Highgate,1538689,Stephen,"",Haringey,London,51.5763,-0.14337,Entire home/apt,"£54,00",41,1
18130988,Comfortable double bedroom in Peckham,124964358,Mike,"",Southwark,London,51.47697,-0.06983,Private room,"£31,00",7,1
18131246,"Modern, clean, cozy, perfect location.",806989,Blair,"",Tower Hamlets,London,51.52393,-0.06902,Entire home/apt,"£98,00",7,1
18131361,Stunning Luxury Zone 1 Double Bedroom,124969029,Ben,"",Southwark,London,51.49332,-0.09406,Private room,"£69,00",22,12
18131580,Bermondsey Station Double Room in a shared house,1627726,Danilo,"",Southwark,London,51.49745,-0.06489,Private room,"£35,00",0,1
18132469,Top Floor Apartment In Heart Of Hoxton/Shoreditch,9432904,Benjamin,"",Tower Hamlets,London,51.53007,-0.07181,Entire home/apt,"£85,00",37,1
18132721,Double Room with Balcony & New Private Bathroom,499555,Henry & Mariana,"",Lambeth,London,51.43747,-0.12681,Private room,"£35,00",31,2
18133190,Charming first floor 1 bedroom flat in Pimlico,79273846,Caroline,"",Westminster,London,51.4879,-0.13359,Entire home/apt,"£120,00",1,1
18133358,Tranquil garden studio in Kingston upon Thames.,124989190,Ali,"",Kingston upon Thames,London,51.41839,-0.29669,Private room,"£40,00",147,1
18133557,Double bedroom very close to the O2 Greenwich!,68796707,Suki,"",Greenwich,London,51.48376,0.03062,Private room,"£80,00",0,1
18133585,Stylish two bedroom flat near Dulwich Village,22146863,James,"",Lambeth,London,51.43907,-0.10084,Entire home/apt,"£85,00",2,1
18133740,Barbican luxury apartment - superb location,40174136,Sonal,"",City of London,London,51.52248,-0.09742,Entire home/apt,"£120,00",2,1
18133992,Fantastic 2-Bed Duplex Flat with a Magical Garden,28849902,Laura,"",Lewisham,London,51.46508,-0.02287,Entire home/apt,"£100,00",8,1
18134565,Comfy and modern 2 bedroom apartment,29369146,Vikram,"",Lambeth,London,51.47267,-0.11682,Entire home/apt,"£140,00",0,1
18135264,Stilysh maisonette in Primrose,338851,Giorgia,"",Camden,London,51.54152,-0.15539,Entire home/apt,"£695,00",0,2
18135399,Cosy Flat with Private Garden,32672534,Lil,"",Barnet,London,51.59275,-0.17507,Entire home/apt,"£70,00",2,1
18135440,"house for 6 people,6 minutes walk to train station",42964577,Sebastian,"",Wandsworth,London,51.43712,-0.18748,Entire home/apt,"£119,00",14,1
18136323,Beautiful 4 BD Warehouse Conversion on park,1275464,Caitlin,"",Tower Hamlets,London,51.53743,-0.03454,Entire home/apt,"£200,00",3,2
