id,name,host_id,host_name,neighbourhood_group,neighbourhood,city,latitude,longitude,room_type,price,number_of_reviews,calculated_host_listings_count
26261569,Cozy Room near CBD,18961499,Amedeo,"",Sydney,Sydney,"-33,8927000","151,2072187",Private room,"$51,00",1,1
26261823,"BEST LOCATION  IN SYDNEY, SURRY HILLS + KING BED",185794729,Bappy,"",Sydney,Sydney,"-33,8848000","151,2173105",Private room,"$71,00",68,7
26261842,SYDNEY CITY & SURRY HILLS WALK EVERYWHERE FRM HERE,185794729,Bappy,"",Sydney,Sydney,"-33,8857000","151,2157947",Private room,"$69,00",58,7
26262308,Cozy Townhouse in Darlinghurst,161041077,Inma,"",Sydney,Sydney,"-33,8788000","151,2164884",Entire home/apt,"$199,00",0,2
26263951,Cheapest CBD living on Airbnb with amenities!,2004303,Sam,"",Sydney,Sydney,"-33,8733000","151,2241404",Entire home/apt,"$64,00",13,4
26264421,Private room in Baulkham Hills,197224900,Darius,"",The Hills Shire,Sydney,"-33,7516000","150,9863226",Private room,"$50,00",0,1
26265784,Character home in great location- Dec & Jan only,13252994,Sharon,"",Manly,Sydney,"-33,7898000","151,2839464",Entire home/apt,"$999,00",0,1
26265864,Holiday home in the heart of City,112184486,Ammie,"",Sydney,Sydney,"-33,8752000","151,2048567",Entire home/apt,"$108,00",1,2
26267050,Perfect located apartment in mosman,193011941,Fredrik,"",Mosman,Sydney,"-33,8152000","151,2436205",Shared room,"$30,00",0,1
26267362,Quiet 21st floor apartment in heart of Sydney CBD,197167214,Hayden,"",Sydney,Sydney,"-33,8694000","151,2035483",Private room,"$109,00",6,1
26267654,"Townhouse apartment in a quiet, leafy lane",3892436,Adam,"",Manly,Sydney,"-33,7895000","151,2856771",Entire home/apt,"$199,00",0,1
26267888,"Luxury Roseville Living, closed to train station",197462594,Heidi,"",Ku-Ring-Gai,Sydney,"-33,7860000","151,1793997",Entire home/apt,"$190,00",5,1
26268501,A Fantastic Find in the Heart of Elizabeth Bay,292913,Maz,"",Sydney,Sydney,"-33,8701000","151,2266266",Entire home/apt,"$251,00",0,9
26268731,"AirCon, Netflix & fast internet!",20795147,Erica,"",Sydney,Sydney,"-33,8715000","151,2244208",Entire home/apt,"$168,00",3,1
26269613,GREAT DUPLEX apartment at heart of Ashfield,21754164,Mike,"",Ashfield,Sydney,"-33,8898000","151,1285819",Entire home/apt,"$174,00",20,7
26269701,Chatswood Sydney,197476754,Hualian,"",Willoughby,Sydney,"-33,7994000","151,1911705",Private room,"$53,00",1,1
26271466,"2 Beds Family Room, w / Parking",66439290,Richard,"",Parramatta,Sydney,"-33,7922000","151,0631622",Private room,"$104,00",1,3
26273293,nice single room near unsw kingsford,160391756,Chandler,"",Randwick,Sydney,"-33,9231000","151,2307760",Private room,"$71,00",0,12
26278435,Awesome apartment in Sydney,19904916,TerMartinetor,"",Lane Cove,Sydney,"-33,8223000","151,1492638",Entire home/apt,"$71,00",0,1
26279526,Stunning & Stylish Apt with Free Parking,156267316,Andie,"",Sydney,Sydney,"-33,8954000","151,2074590",Entire home/apt,"$127,00",11,9
26280069,Bohemian apartment in lively sydney,87817460,David,"",Sydney,Sydney,"-33,8809000","151,2153206",Private room,"$0,00",1,1
26280324,Surry Hills Most Impressive Penthouse!!,146294032,Josh And Kev From IAM HOSTING,"",Sydney,Sydney,"-33,8821000","151,2148664",Entire home/apt,"$350,00",9,3
26280353,Boutique Retreat @ Newport Beach,34071502,Beau & Imogen,"",Pittwater,Sydney,"-33,6540000","151,3196534",Entire home/apt,"$150,00",10,1
26281004,Private room close to the city,135026140,Flora,"",Woollahra,Sydney,"-33,8806000","151,2280790",Private room,"$54,00",2,1
26281162,517/63 Belmore Road Randwick,197584337,Paul,"",Randwick,Sydney,"-33,9133000","151,2394584",Entire home/apt,"$105,00",1,1
26281681,Stylish Retreat w/Sydney’s Best Just Moments Away,942452,Michael,"",Sydney,Sydney,"-33,9060000","151,1884753",Entire home/apt,"$109,00",1,1
26282493,Sydney Olympic Park Great Private Room,172399544,Jess,"",Auburn,Sydney,"-33,8453000","151,0730136",Private room,"$100,00",5,1
26282821,Lovely Newly Renovated Home in St Ives!,624275,Sally,"",Ku-Ring-Gai,Sydney,"-33,7408000","151,1617056",Entire home/apt,"$300,00",4,1
26283002,"Bright, clean, central stylish home",65995834,Candice,"",Leichhardt,Sydney,"-33,8804000","151,1577780",Private room,"$71,00",1,2
26283091,Serene Beach Retreat,51688950,Brooke,"",Pittwater,Sydney,"-33,6498000","151,3122723",Entire home/apt,"$251,00",0,1
26283615,Centennial Apartment,3816410,Jarrad,"",Sydney,Sydney,"-33,8924000","151,2290277",Entire home/apt,"$295,00",5,1
26283812,Coogee Home 5 min from beach,44668325,Gwion,"",Randwick,Sydney,"-33,9177000","151,2550094",Entire home/apt,"$76,00",0,1
26284987,"“3 Palms Cabin” Sunlit and secluded, near Manly.",111620705,Lisa G,"",Manly,Sydney,"-33,7886000","151,2413565",Entire home/apt,"$109,00",12,1
26287227,North Parramatta 2 Bed 2 Bath Apartment with WiFi,190942602,Lisa,"",Parramatta,Sydney,"-33,8037000","151,0079769",Entire home/apt,"$134,00",19,4
26287482,Incredible Location on the Water,35589125,Sara And George,"",Woollahra,Sydney,"-33,8738000","151,2614636",Entire home/apt,"$170,00",1,1
26287750,Fabulous harbour home:BOOK 2 private rms -discount,25961125,Tori,"",Lane Cove,Sydney,"-33,8329000","151,1693640",Private room,"$105,00",4,4
26287985,5 mins drive from Scholfield train station.,190421520,Takk,"",Blacktown,Sydney,"-33,7018000","150,8853991",Private room,"$190,00",0,1
26288116,North Parramatta Penthouse 2 Bed 2 Bath with WiFi,190942602,Lisa,"",Parramatta,Sydney,"-33,8038000","151,0065967",Entire home/apt,"$145,00",24,4
26288756,House near Opera House/The Rocks,182678717,Davi,"",Sydney,Sydney,"-33,8607000","151,2041441",Entire home/apt,"$280,00",26,7
26289095,Spacious home away from home,197650751,Ashika,"",Fairfield,Sydney,"-33,8988000","150,9486005",Entire home/apt,"$71,00",13,1
26289164,2 Bedrooms + 2 Bathrooms Apartment in Inner West,63316765,Amir,"",Strathfield,Sydney,"-33,8612000","151,0811037",Entire home/apt,"$180,00",2,3
26289494,Beautiful House metres from Little Bay Beach,35053356,Grace,"",Randwick,Sydney,"-33,9773000","151,2412563",Private room,"$60,00",0,1
26289873,Charming and Dream home in Sydney,197647772,Eileen,"",Ryde,Sydney,"-33,8198000","151,0969475",Entire home/apt,"$180,00",12,1
26289923,Olympic Park Luxury 2 Bed Sky Apartment - CBD View,197658869,Sky,"",Auburn,Sydney,"-33,8471000","151,0739472",Entire home/apt,"$138,00",60,3
26291077,Balmain house with view,105343335,Raman,"",Leichhardt,Sydney,"-33,8586000","151,1706978",Private room,"$69,00",6,2
26292007,Temp single guest bed for one people traveler,1516656,Nick Fei,"",Sydney,Sydney,"-33,9109000","151,2119269",Shared room,"$37,00",15,3
26293563,Stunning Bedroom with Rooftop Pool and BBQ areas.,57038066,Anna,"",Auburn,Sydney,"-33,8250000","151,0768853",Private room,"$79,00",2,2
26302207,Cozy little Balmain room with view,105343335,Raman,"",Leichhardt,Sydney,"-33,8585000","151,1713506",Private room,"$60,00",12,2
26303645,Private Room,170637735,Inna,"",Strathfield,Sydney,"-33,8666000","151,0714876",Private room,"$30,00",2,2
26303751,"Beautiful, Sunny Elizabeth Bay Apartment",33263294,Stephen,"",Sydney,Sydney,"-33,8710000","151,2264149",Entire home/apt,"$150,00",1,1
26304014,Banstown 3A Winspear Natural Style,59426125,Amy,"",Bankstown,Sydney,"-33,9173000","151,0280531",Entire home/apt,"$180,00",1,6
26304025,Private Room,170637735,Inna,"",Strathfield,Sydney,"-33,8658000","151,0714177",Private room,"$40,00",7,2
26304264,Cosy Sandstone Gem In Beautiful Neutral Bay,183638992,Pamela,"",North Sydney,Sydney,"-33,8357000","151,2148049",Entire home/apt,"$127,00",11,8
26304726,Cozy apartment in Bondi Beach.,197792247,Didac,"",Waverley,Sydney,"-33,8885000","151,2790880",Private room,"$55,00",0,1
26304791,Modern private room + ensuite. City centre + views,56423378,Lauren,"",Sydney,Sydney,"-33,8634000","151,2037456",Private room,"$100,00",11,1
26304961,Modern bedroom in Erskineville,26393143,Ramz,"",Sydney,Sydney,"-33,9044000","151,1868204",Private room,"$65,00",0,2
26305605,Manly Beach House,87549567,Caco,"",Manly,Sydney,"-33,7868000","151,2818276",Private room,"$53,00",0,1
26305702,Glamorous Newtown House - Perfect Location,159767666,Hua,"",Sydney,Sydney,"-33,8987000","151,1815592",Entire home/apt,"$300,00",14,2
26306124,Chic Quiet Apartment Close to Everything H404,101139031,Gabriel HH,"",Sydney,Sydney,"-33,8749000","151,2258124",Entire home/apt,"$100,00",16,58
26306261,Bondi beach pad with balcony and views over Bondi,9232766,Aston,"",Waverley,Sydney,"-33,8879000","151,2704411",Entire home/apt,"$341,00",1,1
26306604,Luxury Coastal Get Away,170293917,Joel,"",Sutherland Shire,Sydney,"-34,0461000","151,1557515",Entire home/apt,"$140,00",0,1
26306672,Gorgeous sun filled apartment with ocean views!,1411673,Rache,"",Waverley,Sydney,"-33,8599000","151,2806860",Entire home/apt,"$116,00",5,1
26306691,Bankstown 3B Winspear Central Bankstown,59426125,Amy,"",Bankstown,Sydney,"-33,9188000","151,0279872",Entire home/apt,"$120,00",2,6
26307020,Modern private room with private bathroom,197816148,Jessica,"",Botany Bay,Sydney,"-33,9346000","151,1953463",Private room,"$100,00",0,1
26307176,Relaxed and inviting Sydney home,42888018,Alexandra,"",Randwick,Sydney,"-33,9695000","151,2386903",Entire home/apt,"$155,00",0,2
26307745,Brand new property steps to the beach,158469551,Sophie,"",Randwick,Sydney,"-33,9418000","151,2568213",Entire home/apt,"$300,00",1,1
26307872,Homy home by the sea,4176632,Anick,"",Randwick,Sydney,"-33,9320000","151,2584537",Private room,"$50,00",3,2
26307954,Beach House Manly Apartment 6,5818194,Rod,"",Manly,Sydney,"-33,8003000","151,2929399",Entire home/apt,"$395,00",10,9
26308209,The Back Corner,197828925,Gail,"",Randwick,Sydney,"-33,9666000","151,2488391",Entire home/apt,"$71,00",9,1
26308228,Warm Boutique Terrace House with Leafy Courtyard,21058208,Joel,"",Leichhardt,Sydney,"-33,8591000","151,1727328",Entire home/apt,"$100,00",3,32
26308830,A Marvellous apartment in the heart of Wolli,160224461,Lisa And Leo,"",Rockdale,Sydney,"-33,9313000","151,1508756",Entire home/apt,"$84,00",2,19
26309078,Stunning top floor Bondi Beach apartment!,10278774,Jack,"",Waverley,Sydney,"-33,8910000","151,2612432",Private room,"$80,00",2,3
26309207,"Modern Apartment, Harbour Bridge Views MOS71",15739069,The Apartment Service,"",Mosman,Sydney,"-33,8375000","151,2352787",Entire home/apt,"$100,00",0,166
26309320,Cozy apartment with a fantastic view,137278159,Likehome,"",Burwood,Sydney,"-33,8749000","151,1017279",Entire home/apt,"$179,00",7,32
26309342,Spacious room in Bondi Junction,82996102,Anna,"",Waverley,Sydney,"-33,8939000","151,2509907",Private room,"$84,00",0,2
26310970,Hot Deal Apt in Parramatta,169795871,Wang,"",Parramatta,Sydney,"-33,8183000","151,0092801",Entire home/apt,"$125,00",14,6
26311365,330 Fantastic location 10 Minutes Walk to the City,6599322,Peter,"",Sydney,Sydney,"-33,8808000","151,2142609",Entire home/apt,"$199,00",21,12
26312042,28/30 Perfect for Large Groups 10 min Walk to City,6599322,Peter,"",Sydney,Sydney,"-33,8821000","151,2144186",Entire home/apt,"$550,00",3,12
26313358,Bootstrap Studio in Sydney,182550211,The Collectionist,"",Sydney,Sydney,"-33,8871000","151,1774712",Private room,"$199,00",21,4
26314048,Sunny Bondi Beach 1 Bedroom Pad + Outdoor Area,18478649,Kévin,"",Waverley,Sydney,"-33,8889000","151,2721784",Entire home/apt,"$120,00",2,1
26314428,"Master room, 5 Minutes walk to Parramatta station",172478042,Jason & Sincere,"",Parramatta,Sydney,"-33,8161000","151,0099806",Private room,"$65,00",4,3
26314569,Amazing Apartment opposite Bondi Beach!,173725276,Laura,"",Waverley,Sydney,"-33,8923000","151,2734719",Private room,"$40,00",0,1
26314840,"$30 a night, wifi, private room, Summer Hill, WOW!",84810518,David,"",Ashfield,Sydney,"-33,8907000","151,1379070",Private room,"$30,00",3,13
26315268,Private room steps from Bondi Beach,197887974,Katie,"",Waverley,Sydney,"-33,8877000","151,2816139",Private room,"$65,00",0,1
26315402,Executive 3BR House with Style and Character,197889020,Thomas,"",Sydney,Sydney,"-33,8930000","151,2036808",Entire home/apt,"$199,00",3,1
26315861,Loft above Pizzeria in the heart of Newtown,127330605,Tay,"",Marrickville,Sydney,"-33,8970000","151,1784803",Entire home/apt,"$115,00",5,3
26317024,girls only share room,162253009,Di,"",Sydney,Sydney,"-33,8833000","151,1981007",Shared room,"$37,00",1,1
26331457,Bondi Beach Spacious Apartment with Balcony,89433973,Tammy & Lola,"",Waverley,Sydney,"-33,8869000","151,2724448",Entire home/apt,"$195,00",8,14
26333894,Queen room with a view,162319158,Reg,"",Randwick,Sydney,"-33,9057000","151,2231242",Private room,"$60,00",4,1
26334023,PROS - Tranquille at Tamarama,16357713,PropertyProviders,"",Waverley,Sydney,"-33,8975000","151,2712277",Entire home/apt,"$990,00",0,103
26334424,Private master room in comfy 2 bedrooms apartment,102961726,Connie,"",Canada Bay,Sydney,"-33,8270000","151,0862739",Private room,"$100,00",2,1
26334724,Stylish 2 BDR Apartment -Close to Redfern Station,192002147,Franca & Alessio,"",Sydney,Sydney,"-33,8947000","151,1982885",Entire home/apt,"$180,00",19,4
26335612,COSY IN CAMMERAY,19205933,Lucy,"",North Sydney,Sydney,"-33,8236000","151,2084348",Entire home/apt,"$199,00",8,1
26336070,North Shore Stay!,198067390,Melissa,"",Lane Cove,Sydney,"-33,8181000","151,1799621",Private room,"$100,00",1,1
26336526,CBD Penthouse- 4 Bedroom 3 Bath Stunning Home,192002147,Franca & Alessio,"",Sydney,Sydney,"-33,8764000","151,2037222",Entire home/apt,"$350,00",17,4
26337818,Homely and spacious Bondi Junction apartment!,198086117,Adam,"",Woollahra,Sydney,"-33,8905000","151,2491125",Entire home/apt,"$150,00",0,1
26339402,Single bedroom in 2 bed apart - mins Bondi Beach,112015784,Sarah,"",Waverley,Sydney,"-33,8886000","151,2717718",Private room,"$46,00",10,3
26339594,Darling Harbour 1 bedroom apartment #99736,198100545,Christie,"",Sydney,Sydney,"-33,8732000","151,1975818",Entire home/apt,"$155,00",8,3
26340840,Beautiful 5 BDR Federation Home with Spa,192002147,Franca & Alessio,"",Canada Bay,Sydney,"-33,8464000","151,1524895",Entire home/apt,"$299,00",14,4
26341092,Bright sunny studio in North Manly,179927099,Janet,"",Warringah,Sydney,"-33,7697000","151,2732612",Private room,"$100,00",17,1
26342058,Rhodes Top Level Apt w/ City View & Water View,178729132,Zoe,"",Canada Bay,Sydney,"-33,8256000","151,0876022",Entire home/apt,"$119,00",9,25
26342416,Loft Style Studio Nestled Away in Chippendale,131424269,Michael,"",Sydney,Sydney,"-33,8861000","151,1945989",Entire home/apt,"$132,00",27,7
26343005,Comfortable apartment in Chippendale (A15),5978078,Prime,"",Sydney,Sydney,"-33,8872000","151,1995207",Entire home/apt,"$154,00",0,17
26343463,Perfectly located clean Surry Hills loft,24642599,Stephen,"",Sydney,Sydney,"-33,8893000","151,2085853",Entire home/apt,"$180,00",9,2
26344061,☆ Great inner-city location ☆,21507368,Ainsley&Co,"",Sydney,Sydney,"-33,8874000","151,1984619",Entire home/apt,"$190,00",1,12
26344317,Leonn's Home,108524367,Felix,"",Botany Bay,Sydney,"-33,9248000","151,2092462",Entire home/apt,"$100,00",6,2
26344634,NEWLY RENOVATED - Spacious 1 bedroom apartment,65697087,Tommy And Tara,"",Warringah,Sydney,"-33,7811000","151,2825036",Entire home/apt,"$140,00",2,1
26345578,Vaucluse Apartment,24339085,David,"",Waverley,Sydney,"-33,8637000","151,2820370",Entire home/apt,"$199,00",0,1
26345661,Double room in Bondi (short stays),40016676,Belen,"",Waverley,Sydney,"-33,8907000","151,2617375",Private room,"$50,00",0,1
26346199,Ground Floor Unit With Spacious Back Patio,189465815,Thomas,"",Auburn,Sydney,"-33,8639000","151,0649882",Entire home/apt,"$89,00",14,1
26347092,Queen size bedroom in Luxe Paddington apartment,10896093,Matty,"",Sydney,Sydney,"-33,8879000","151,2250660",Shared room,"$199,00",0,2
26347364,Luxury Dream Home in Double Bay Sydney,185841089,Surplushome,"",Woollahra,Sydney,"-33,8806000","151,2452224",Entire home/apt,"$598,00",1,20
26347872,Sunshine Room,37304367,Tina,"",Bankstown,Sydney,"-33,9142000","151,0334859",Private room,"$50,00",8,1
26348503,large room/own bathroom Marrickville,198150769,Martina,"",Marrickville,Sydney,"-33,9176000","151,1553166",Private room,"$42,00",43,1
26348729,BUDGET SYDNEY TERRACE 5 min WALK FRM CNTRL STATION,185794729,Bappy,"",Sydney,Sydney,"-33,8850000","151,2112577",Private room,"$71,00",62,7
26349246,3 BEDROOM CITY HOME (free parking) 1208,15193662,Danny,"",Sydney,Sydney,"-33,8810000","151,2034584",Entire home/apt,"$350,00",13,46
26349304,Central and comfortable apartment in Surry Hills,8024254,Gonçalo,"",Sydney,Sydney,"-33,8886000","151,2074831",Private room,"$46,00",2,1
26352012,The Brand New Master Bed in Chatswood,198172800,Haitao,"",Willoughby,Sydney,"-33,8054000","151,1785480",Private room,"$84,00",1,1
26354290,Cosy studio apartment seconds from Manly Beach,36410227,Sabrina,"",Manly,Sydney,"-33,7960000","151,2859583",Entire home/apt,"$120,00",4,197
26365221,Beautiful large 1 Bdrm meters away from the beach,195077415,Diego,"",Waverley,Sydney,"-33,8872000","151,2739909",Entire home/apt,"$186,00",6,1
26365648,LOVELY APARTMENT 2/3pp  in Bondi Beach,26269137,Ileana,"",Waverley,Sydney,"-33,8859000","151,2751573",Entire home/apt,"$251,00",0,1
26366160,Oversized studio,1440715,John-Alec,"",Sydney,Sydney,"-33,8757000","151,2227780",Entire home/apt,"$101,00",2,1
26367653,Lovely home in Annandale,32164818,Jake,"",Leichhardt,Sydney,"-33,8878000","151,1673036",Private room,"$100,00",1,2
26369570,Large & lovely room in the heart of Manly,10297435,Augustin,"",Manly,Sydney,"-33,7996000","151,2892515",Private room,"$69,00",3,2
26369640,Spacious Bronte Bedroom with a View,198309117,Anna,"",Waverley,Sydney,"-33,9054000","151,2580535",Private room,"$43,00",4,1
26369837,A place to be in peace and happy.,133541366,Soheyla Masoumeh,"",Canada Bay,Sydney,"-33,8465000","151,1397215",Private room,"$90,00",0,1
26370030,usyd studio,27391483,贺贤,"",Sydney,Sydney,"-33,8869000","151,1957622",Private room,"$50,00",1,1
26370511,Quiet sunny single studio in Potts Point. Unit 14.,82545663,Marty,"",Sydney,Sydney,"-33,8748000","151,2263702",Entire home/apt,"$84,00",3,19
26370514,Water View Spacious Family Friendly Home SH1006,195279756,Selena,"",Canada Bay,Sydney,"-33,8282000","151,0851845",Entire home/apt,"$239,00",17,10
26370930,Luxury resort style home with pool and ocean views,89254444,Marie,"",Manly,Sydney,"-33,8063000","151,2588271",Entire home/apt,"$599,00",0,1
26370970,Cosy Beach Apartment,45959037,Arash,"",Randwick,Sydney,"-33,9218000","151,2491062",Private room,"$40,00",2,1
26371444,NEW Beautiful Beach House 2 minutes from Manly,190692135,Julia,"",Manly,Sydney,"-33,7941000","151,2790570",Entire home/apt,"$1200,00",0,1
26371467,Heart of Manly,26489500,Stephen,"",Manly,Sydney,"-33,7960000","151,2838444",Entire home/apt,"$119,00",3,1
26371676,Gardeners Place,143730606,Josh,"",Randwick,Sydney,"-33,9236000","151,2272171",Entire home/apt,"$521,00",3,1
26372085,Modern 2BR Apt spacious yard/10mins CBD/Carpark,20542149,Kayla,"",Sydney,Sydney,"-33,8860000","151,1796596",Entire home/apt,"$199,00",17,1
26372220,LUXURIOUS & ROMANTIC  FAMILY ENTERTAINING MANOR,190238614,Olivia,"",Blacktown,Sydney,"-33,7055000","150,8429717",Entire home/apt,"$179,00",16,6
26372294,"Convenient, Modern,  Roomy 2 Bedder in Strathfield",194432908,Lu,"",Canada Bay,Sydney,"-33,8665000","151,0914068",Entire home/apt,"$145,00",19,1
26372534,entire apartment in coogee,14782660,Jason,"",Randwick,Sydney,"-33,9202000","151,2525440",Entire home/apt,"$60,00",0,2
26372592,STUDENT Room 1-2 Guests Near Sydney Uni,182100143,Juju And Peter,"",Sydney,Sydney,"-33,8832000","151,1786637",Private room,"$46,00",1,5
26372804,Newtown - freshly renovated studio apartment,25248231,Jules,"",Marrickville,Sydney,"-33,9012000","151,1774858",Entire home/apt,"$100,00",12,1
26372948,Sunny and Spacious Sydney Bachelor's Pad with Pool,196538635,Aj,"",Sydney,Sydney,"-33,8750000","151,2241239",Entire home/apt,"$93,00",12,1
26372972,Darlinghurst Designer two storey Apartment,62720100,Eleni,"",Sydney,Sydney,"-33,8776000","151,2163359",Entire home/apt,"$300,00",14,3
26373825,FABULOUS! CONTEMPORARY CBD APT IN AMAZING LOCATION,95962092,Richard,"",Sydney,Sydney,"-33,8776000","151,2097552",Entire home/apt,"$288,00",20,10
26374477,Charming room next to the ocean,101785335,Viktorija,"",Randwick,Sydney,"-33,9129000","151,2644174",Private room,"$71,00",0,2
26375774,Chic Library-Guest-Room in Bright Apartment,38872535,Jackie,"",Ashfield,Sydney,"-33,8886000","151,1191764",Private room,"$75,00",2,2
26376044,Olympic Park amazing view new Apt,198347521,Coco,"",Auburn,Sydney,"-33,8464000","151,0723343",Entire home/apt,"$71,00",1,1
26376977,Dream Home,149357701,Naveen,"",Parramatta,Sydney,"-33,8101000","151,0162137",Private room,"$40,00",1,1
26380304,"Sydney, Darling Harbour,Cosy,Excellent Location",197195553,Evone,"",Sydney,Sydney,"-33,8756000","151,2047304",Entire home/apt,"$127,00",9,1
26380888,Cozy room in the heart of Manly,11774996,Dani,"",Manly,Sydney,"-33,7955000","151,2863770",Private room,"$71,00",6,1
26389587,Woolloomooloo big room in large house,2173523,Andrea,"",Sydney,Sydney,"-33,8710000","151,2167059",Private room,"$75,00",0,2
26393589,Our Family Summer Holiday House,32038025,Mel,"",Warringah,Sydney,"-33,7531000","151,2683975",Entire home/apt,"$395,00",0,1
26395878,Convenient location with city Views,198488499,Stan,"",Hurstville,Sydney,"-33,9675000","151,1092175",Entire home/apt,"$179,00",2,1
26396098,Beautiful master room in stylish apartment,71873894,Elenoir,"",Waverley,Sydney,"-33,8968000","151,2483104",Private room,"$71,00",0,1
26398808,Cute private room huge apartment,10515060,Blazenka,"",Sydney,Sydney,"-33,8910000","151,2094585",Private room,"$71,00",0,2
26399379,"Affordable, Convenient and Cosy entire 1 BR Unit",198521338,Bettina,"",Ryde,Sydney,"-33,8154000","151,0884134",Entire home/apt,"$55,00",4,1
26399504,Parramatta Modern Apartment Opp Westfield & Train,197930893,Vanessa,"",Parramatta,Sydney,"-33,8176000","151,0034084",Entire home/apt,"$129,00",22,1
26400255,Beautiful Apartment Overlooking Bondi Beach,29790656,Rob,"",Waverley,Sydney,"-33,8910000","151,2748486",Entire home/apt,"$500,00",3,1
26400530,Large room in Garden House minutes from Beach,21548885,Alice,"",Randwick,Sydney,"-33,9204000","151,2517712",Private room,"$83,00",10,3
26400912,Stylish Renovated Designer House - 300m to train.,188799302,Nikki,"",Marrickville,Sydney,"-33,8931000","151,1532955",Entire home/apt,"$208,00",1,1
26401328,"1 bedroom unit in Annandale, NSW",5698828,Megan,"",Leichhardt,Sydney,"-33,8744000","151,1730242",Entire home/apt,"$96,00",3,1
26401345,cozy comfortable duplex apartment with nice view,198515999,Cc,"",Sydney,Sydney,"-33,8866000","151,1788979",Entire home/apt,"$138,00",0,2
26401914,Quiet room in the heart of Newtown,198541848,Jane,"",Sydney,Sydney,"-33,8955000","151,1847059",Private room,"$71,00",6,2
26402430,A warm Rusty Chinese garden House,157567844,Kitty,"",Sydney,Sydney,"-33,8952000","151,2006360",Private room,"$61,00",1,5
26403276,Quiet and cozy garden view master room in Rhodes,62514048,Serena,"",Canada Bay,Sydney,"-33,8272000","151,0875693",Private room,"$69,00",1,1
26404682,Epping park meriton apartment,139949130,Zheng,"",Parramatta,Sydney,"-33,7822000","151,0668064",Entire home/apt,"$84,00",7,1
26406527,*NEW cozy 2BR*Walk to Darling Harbour & Sydney CBD,54901892,Alexa,"",Sydney,Sydney,"-33,8715000","151,1959472",Entire home/apt,"$180,00",24,4
26408371,Leafy and Airy Holiday Resort,198578111,Amy,"",Ku-Ring-Gai,Sydney,"-33,7518000","151,1847114",Private room,"$80,00",0,1
26408523,Modern Bondi Beach Apartment 200mtrs to the ocean,198579599,Ivona,"",Waverley,Sydney,"-33,8876000","151,2797276",Entire home/apt,"$161,00",0,1
26409640,"Zetland, Close to CBD, Fully Furnished Bedroom",198577505,Min,"",Sydney,Sydney,"-33,9088000","151,2117141",Private room,"$89,00",1,1
26409692,Home Home,109718119,Xiaotan,"",Strathfield,Sydney,"-33,8624000","151,0813433",Private room,"$75,00",1,1
26410125,Lot 50 Parer avenue,198589695,Andrew,"",Liverpool,Sydney,"-33,9227000","150,8458229",Private room,"$50,00",1,1
26411186,Pyrmont: Private bedroom with free secure parking,27286333,Julie,"",Sydney,Sydney,"-33,8722000","151,1954696",Private room,"$100,00",8,38
26411207,5-Star Manhattan style apartment in Central Sydney,189112177,Lux Property,"",Sydney,Sydney,"-33,8869000","151,1988961",Entire home/apt,"$190,00",11,19
26411308,Private room 12km from Sydney CBD close to shops,61236763,Huyen,"",Canterbury,Sydney,"-33,8990000","151,1054567",Private room,"$42,00",1,1
26411774,Lovely Rose bay,70334673,Andrea,"",Woollahra,Sydney,"-33,8705000","151,2717638",Private room,"$150,00",1,1
26413641,Muǎjí麻吉公社,82177135,Leon,"",Burwood,Sydney,"-33,8863000","151,1119582",Private room,"$65,00",1,1
26414645,Luxury Apt@Sydney Olympic Park close2train station,49961463,Ting,"",Auburn,Sydney,"-33,8493000","151,0754775",Entire home/apt,"$69,00",27,3
26424657,Single Bed in share room a),85991432,Karenn,"",Marrickville,Sydney,"-33,9120000","151,1433038",Shared room,"$21,00",2,4
26426079,Perfectly positioned,194807434,Tgyxx,"",Liverpool,Sydney,"-33,9482000","150,8996977",Private room,"$111,00",0,1
26426124,Rhodes super river view,174265905,Winnie,"",Canada Bay,Sydney,"-33,8246000","151,0873817",Entire home/apt,"$100,00",2,1
26426198,2 floor apartment in top location,31290446,"Rocasa 2000, S.L.","",Waverley,Sydney,"-33,9042000","151,2680464",Entire home/apt,"$90,00",0,1
26426621,Shared room in beautiful flat in eastern suburbs,56441813,Milena,"",Randwick,Sydney,"-33,9080000","151,2503529",Private room,"$119,00",0,2
26427095,Double room for rent.,196246633,Hana,"",City Of Kogarah,Sydney,"-33,9770000","151,1058024",Private room,"$80,00",9,2
26427490,Beautiful room in Erskineville home,35181199,Roze,"",Sydney,Sydney,"-33,8978000","151,1841525",Private room,"$90,00",11,1
26427638,Classic app. walking distance to beach,14247975,Irene,"",Waverley,Sydney,"-33,8891000","151,2699513",Entire home/apt,"$109,00",0,2
26427705,Sunny Bondi Beach House,3070186,Sasha,"",Waverley,Sydney,"-33,8967000","151,2602566",Private room,"$75,00",2,1
26427865,Comfortable and convenient house in Sydney,162766127,Winnie,"",Hornsby,Sydney,"-33,7326000","151,0742018",Private room,"$100,00",16,1
26427963,Surry Hills One Bedroom Apartment,198723628,Michael,"",Sydney,Sydney,"-33,8871000","151,2099436",Entire home/apt,"$100,00",5,1
26428037,Contemporary Residence,16026854,Tracey McArdles Exclusive Property,"",Sydney,Sydney,"-33,8700000","151,2225965",Entire home/apt,"$251,00",1,54
26429119,Wonderful Family Home H406,101139031,Gabriel HH,"",Randwick,Sydney,"-33,9225000","151,2192248",Entire home/apt,"$251,00",8,58
