id;name;host_id;host_name;neighbourhood_group;neighbourhood;city;room_type;price;usd;minimum_nights;number_of_reviews;calculated_host_listings_count;availability_365;tipo disponibilidad;tipo host
6570305;Beautiful Apartment Porta Venezia;34365121;Paolo;-;BUENOS AIRES - VENEZIA;Milán;Entire home/apt;78;90,48;2;57;1;359;Disponibilidad alta;particular
6573934;Bilocale in villa;25348924;Marco;-;PARCO AGRICOLO SUD;Milán;Entire home/apt;50;58;30;12;2;192;Disponibilidad alta;particular
6578590;Double Room in Loft Apartment;24782112;Mario;-;BUENOS AIRES - VENEZIA;Milán;Private room;140;162,4;1;17;1;365;Disponibilidad alta;particular
6579381;Accogliente e con tutto ciò che serve!;3459637;Laura;-;BUENOS AIRES - VENEZIA;Milán;Entire home/apt;78;90,48;2;0;1;178;Disponibilidad media;particular
6580689;Cozy and newly renovated apartment;23611800;Anna;-;SARPI;Milán;Shared room;50;58;4;28;1;88;Disponibilidad baja;particular
6581294;Milan City, Cosy & Smart Flat;14781018;Mariangela;-;AFFORI;Milán;Entire home/apt;50;58;1;35;2;71;Disponibilidad baja;particular
6581423;Single room in 90 sm apartment;34280687;Andrea;-;LODI - CORVETTO;Milán;Private room;26;30,16;1;295;2;353;Disponibilidad alta;particular
6584201;Double room in 90sm apartment;34280687;Andrea;-;LODI - CORVETTO;Milán;Private room;29;33,64;2;142;2;177;Disponibilidad media;particular
6584217;Porta Nuova;34049762;Salvatore;-;GRECO;Milán;Private room;300;348;1;0;6;365;Disponibilidad alta;profesional
6588075;cozy apartment-Maciachini area;33758857;Marinella;-;DERGANO;Milán;Entire home/apt;55;63,8;2;199;1;101;Disponibilidad media;particular
6590108;Livia's home;20410087;Livia;-;VILLAPIZZONE;Milán;Entire home/apt;50;58;1;17;2;358;Disponibilidad alta;particular
6594662;Comfortable space with great view;34500473;Corrado;-;MAGENTA - S. VITTORE;Milán;Private room;50;58;1;18;1;89;Disponibilidad baja;particular
6594715;SofaBed in home centre of Milano;17800211;Marianna;-;TICINESE;Milán;Shared room;30;34,8;2;220;2;179;Disponibilidad media;particular
6595285;cozy room;34419659;Elisa;-;SARPI;Milán;Private room;90;104,4;1;0;1;0;Disponibilidad baja;particular
6598351;Boutique Apartment in city center;25994508;Fabio;-;GHISOLFA;Milán;Entire home/apt;40;46,4;2;0;1;0;Disponibilidad baja;particular
6600340;★  Stellar Design 2BR Loft next to Navigli & Duomo;1310803;Linnea;-;TICINESE;Milán;Entire home/apt;148;171,68;7;123;2;0;Disponibilidad baja;particular
6604789;Beautiful apartment great location!;12077297;Maria;-;PAGANO;Milán;Entire home/apt;105;121,8;5;0;1;0;Disponibilidad baja;particular
6609668;Ampio bilocale in pieno centro;34585528;Fabio;-;BUENOS AIRES - VENEZIA;Milán;Entire home/apt;99;114,84;3;0;1;362;Disponibilidad alta;particular
6620743;Sunny top floor apt;20190790;Francesco;-;TIBALDI;Milán;Entire home/apt;314;364,24;7;1;2;0;Disponibilidad baja;particular
6621234;Lucia's place;34651632;Lucia;-;STADERA;Milán;Private room;24;27,84;1;84;1;315;Disponibilidad alta;particular
6622009;Nice loft in Lambrate;144545051;Giusy;-;PARCO FORLANINI - ORTICA;Milán;Private room;41;47,56;3;56;1;313;Disponibilidad alta;particular
6624335;White House: Bianchissimo Bilocale;14748101;Francesca & Marzio;-;ISOLA;Milán;Entire home/apt;90;104,4;2;163;2;128;Disponibilidad media;particular
6630969;AMAZING  LOFT NEAR CENTER WIFI & NESPRESSO MACHINE;24858893;Matteo;-;VIGENTINA;Milán;Entire home/apt;36;41,76;2;9;1;0;Disponibilidad baja;particular
6632351;Central charming Studio;20941221;Ida;-;GUASTALLA;Milán;Entire home/apt;60;69,6;30;78;2;213;Disponibilidad alta;particular
6633945;Villetta S.Siro Metro 5 & Colazione;34717717;Eugenia;-;S. SIRO;Milán;Private room;48;55,68;2;77;1;88;Disponibilidad baja;particular
6634514;Vibrant and Artsy Haven in Milan's Canal District;19742555;Niccolò;-;NAVIGLI;Milán;Entire home/apt;73;84,68;2;158;4;138;Disponibilidad media;profesional
6635401;In Bovisa in Agosto;26883266;Marco;-;BOVISA;Milán;Entire home/apt;40;46,4;3;0;1;0;Disponibilidad baja;particular
6636449;Stanza privata in zona centrale;18038136;Andrea;-;MAGENTA - S. VITTORE;Milán;Private room;100;116;1;0;1;0;Disponibilidad baja;particular
6636638;MODERN NEW LOFT NEAR DOWNTOWN, EXPO;881915;Elisabetta;-;DE ANGELI - MONTE ROSA;Milán;Entire home/apt;90;104,4;1;4;5;0;Disponibilidad baja;profesional
6637683;Cozy central private room;410158;Mariarosa;-;BUENOS AIRES - VENEZIA;Milán;Private room;40;46,4;1;181;1;64;Disponibilidad baja;particular
6639139;Monolocale luminoso per 2 persone;31536632;Gabriele;-;DE ANGELI - MONTE ROSA;Milán;Entire home/apt;50;58;1;18;5;365;Disponibilidad alta;profesional
6640429;amazing room, Milan city center;34639559;Giordana E Rebecca;-;XXII MARZO;Milán;Private room;55;63,8;1;34;1;365;Disponibilidad alta;particular
6640675;Appartamento nuovo in zona san siro;33500661;Francesca;-;GALLARATESE;Milán;Private room;60;69,6;2;29;1;365;Disponibilidad alta;particular
6643074;Navigli Vecchia Milano;32130715;Monica;-;TICINESE;Milán;Entire home/apt;96;111,36;2;1;1;358;Disponibilidad alta;particular
6643762;BRIGHT PENTHOUSE + HUGE TERRACE X10;27593872;Carmen & Stefano;-;VIALE MONZA;Milán;Entire home/apt;156;180,96;1;168;1;359;Disponibilidad alta;particular
6651892;Bright and Relaxing apartment;700017;Andrea;-;CENTRALE;Milán;Entire home/apt;150;174;1;9;1;363;Disponibilidad alta;particular
6651982;Affitto annuale;34817298;Mafalda;-;NAVIGLI;Milán;Entire home/apt;70;81,2;3;10;1;364;Disponibilidad alta;particular
6653401;Very new little flat with optical fiber 1000 MB;31536632;Gabriele;-;PAGANO;Milán;Entire home/apt;50;58;1;20;5;245;Disponibilidad alta;profesional
6654907;In the heart of Milan;10726077;Alessia;-;BUENOS AIRES - VENEZIA;Milán;Entire home/apt;95;110,2;2;132;1;309;Disponibilidad alta;particular
6654910;ampia stanza con bagno privato;17300451;Barbara E Matteo;-;TORTONA;Milán;Private room;120;139,2;3;0;2;89;Disponibilidad baja;particular
6655620;Single bedroom with bathroom;10845219;Salvatore;-;LODI - CORVETTO;Milán;Private room;29;33,64;1;69;3;335;Disponibilidad alta;profesional
6658408;Prestigious btw downtown and convention center;3075572;Gabriella;-;SELINUNTE;Milán;Private room;35;40,6;3;7;7;160;Disponibilidad media;profesional
6660691;Nice Room inCenter (Private Balcony;33567067;Sam;-;XXII MARZO;Milán;Private room;37;42,92;1;136;3;85;Disponibilidad baja;profesional
6665671;Private room near center for rent;13357493;Ahmad;-;WASHINGTON;Milán;Private room;41;47,56;1;0;1;0;Disponibilidad baja;particular
6667903;A jewel in the heart of town;28878581;Anna;-;GIARDINI PORTA VENEZIA;Milán;Private room;280;324,8;1;2;1;364;Disponibilidad alta;particular
6668231;AFFITTO BILOCALE CENTRO-4 PEOPLE;34892366;Valeria;-;TICINESE;Milán;Entire home/apt;600;696;2;11;2;362;Disponibilidad alta;particular
6668829;Monolocale con Area Wellness RESIDENZA PORTA VOLTA;27630599;Diamanthea;-;SARPI;Milán;Entire home/apt;120;139,2;1;3;2;0;Disponibilidad baja;particular
6669525;Milano Turro quite and cozy apartment;21754562;Chiara & Roberto;-;PADOVA;Milán;Entire home/apt;100;116;29;1;104;313;Disponibilidad alta;profesional
6670093;Cozy bright new apartment in Isola;12887476;Paola;-;ISOLA;Milán;Entire home/apt;80;92,8;1;0;1;0;Disponibilidad baja;particular
6672999;Appartamento zonaViale MonzaMMRossa;23816200;Salvatore;-;LORETO;Milán;Entire home/apt;38;44,08;4;38;1;0;Disponibilidad baja;particular
6675770;Superb new apt - 15 min to Duomo!;27547206;Alessandro;-;BANDE NERE;Milán;Entire home/apt;129;149,64;1;0;2;0;Disponibilidad baja;particular
6681922;bell appartamento Milano centro;34975254;Giulia;-;GUASTALLA;Milán;Entire home/apt;100;116;1;0;1;0;Disponibilidad baja;particular
6683838;Private Room&Bathroom in Tortona District;11647711;Claudia;-;TORTONA;Milán;Private room;70;81,2;4;7;1;0;Disponibilidad baja;particular
6684561;cozy central flat in st. garibaldi;24835508;Marcella;-;ISOLA;Milán;Entire home/apt;55;63,8;7;0;1;0;Disponibilidad baja;particular
6691820;Luminoso bilocale in via Washington;35023863;Fiammetta;-;WASHINGTON;Milán;Entire home/apt;59;68,44;3;1;1;0;Disponibilidad baja;particular
6695013;Porta Vercellina;34049762;Salvatore;-;GRECO;Milán;Private room;300;348;1;0;6;365;Disponibilidad alta;profesional
6695146;Porta Romana;34049762;Salvatore;-;GRECO;Milán;Private room;300;348;1;0;6;365;Disponibilidad alta;profesional
6695225;Porta Ticinese;34049762;Salvatore;-;GRECO;Milán;Private room;300;348;1;0;6;365;Disponibilidad alta;profesional
6695314;Porta Vittoria;34049762;Salvatore;-;GRECO;Milán;Private room;300;348;1;0;6;365;Disponibilidad alta;profesional
6695509;apartment Milan center Sempione;35050096;Raffaele;-;GHISOLFA;Milán;Entire home/apt;90;104,4;1;0;1;0;Disponibilidad baja;particular
6695596;Sant'Ambrogio Room;23688503;Fabrizio;-;MAGENTA - S. VITTORE;Milán;Private room;53;61,48;1;0;2;0;Disponibilidad baja;particular
6696045;Charming apartment Milan city center Porta Romana;20941221;Ida;-;PORTA ROMANA;Milán;Entire home/apt;55;63,8;30;12;2;185;Disponibilidad alta;particular
6696193;WARMTH, DESIGN AND COMFORT;35053121;Marcello;-;GRECO;Milán;Entire home/apt;118;136,88;7;12;1;192;Disponibilidad alta;particular
6696953;Nice & Bright Flat Navigli - Bocconi;5083795;Fernando;-;TIBALDI;Milán;Entire home/apt;89;103,24;2;48;2;331;Disponibilidad alta;particular
6698893;Sunny apartment, Isola neighborhood;18164237;Davide;-;ISOLA;Milán;Entire home/apt;100;116;2;2;1;0;Disponibilidad baja;particular
6702727;Cagliero's House;35080729;Valeria;-;MACIACHINI - MAGGIOLINA;Milán;Entire home/apt;52;60,32;1;58;1;89;Disponibilidad baja;particular
6708993;Camera con bagno in casa privata a Milano;20218101;Cinzia;-;SARPI;Milán;Private room;80;92,8;1;23;3;364;Disponibilidad alta;profesional
6713199;BEAUTIFUL HOUSE FOR BIG GROUPS - COCCO HOUSE;7013437;Fabio;-;NAVIGLI;Milán;Entire home/apt;561;650,76;1;38;5;266;Disponibilidad alta;profesional
6715058;Nice flat Lambrate Città Studi;7382479;Nicoletta;-;CITTA' STUDI;Milán;Entire home/apt;90;104,4;2;17;1;365;Disponibilidad alta;particular
6716171;Appartamento d'epoca con parcheggio;31103537;Mila;-;LAMBRATE;Milán;Entire home/apt;100;116;1;1;7;344;Disponibilidad alta;profesional
6718782;ROOM CENTRAL STATION MILAN EXPO;2422121;Anita;-;BUENOS AIRES - VENEZIA;Milán;Private room;49;56,84;2;3;2;365;Disponibilidad alta;particular
6718847;ESPINASSE, Blu room, zona BOVISA MILANO;5288668;Emanuele;-;VILLAPIZZONE;Milán;Private room;71;82,36;1;3;6;363;Disponibilidad alta;profesional
6720727;Appartamento Milano Bocconi Navigli Naba;14883484;Salvatore;-;TICINESE;Milán;Entire home/apt;56;64,96;90;28;1;242;Disponibilidad alta;particular
6723628;1/2 posti letto;35207693;Si Che Siamo;-;FORZE ARMATE;Milán;Shared room;33;38,28;1;24;1;0;Disponibilidad baja;particular
6723854;"Cozy room near ""Stazione Centrale""";34769410;Maria Teresa;-;LORETO;Milán;Private room;50;58;1;144;1;90;Disponibilidad baja;particular
6723907;your sweet house with Duomo View;35209493;Giulia;-;GUASTALLA;Milán;Entire home/apt;251;291,16;3;4;1;168;Disponibilidad media;particular
6724521;B&B La casa di Lara;35212448;Andrea;-;UMBRIA - MOLISE;Milán;Private room;60;69,6;1;2;7;123;Disponibilidad media;profesional
6725088;7 minuti da piazza del Duomo;35216031;Maria;-;LODI - CORVETTO;Milán;Entire home/apt;67;77,72;2;0;1;0;Disponibilidad baja;particular
6726680;Spacious and modern room in Milan;10326185;Jeremi;-;BUENOS AIRES - VENEZIA;Milán;Private room;60;69,6;1;0;1;0;Disponibilidad baja;particular
6727215;Artist White house;35227103;Agnes;-;CENTRALE;Milán;Entire home/apt;150;174;3;8;1;362;Disponibilidad alta;particular
6728070;Single Room near Cadorna/Castello;3785275;Dulguun;-;MAGENTA - S. VITTORE;Milán;Private room;99;114,84;2;4;1;365;Disponibilidad alta;particular
6728226;Apartment with n.3 rooms last floor;30301255;Simone;-;SCALO ROMANA;Milán;Entire home/apt;110;127,6;1;0;1;0;Disponibilidad baja;particular
6729569;FIERA MILANO CITY - 110MQ;35240944;Nadia;-;PAGANO;Milán;Entire home/apt;120;139,2;7;0;1;362;Disponibilidad alta;particular
6733792;Pace e comodità a Milano!;35266559;Patti;-;LORETO;Milán;Entire home/apt;55;63,8;2;34;1;160;Disponibilidad media;particular
6734328;Matrimoniale di pregio. Terrazzino. Metro 5, MiCo.;33722714;Davide;-;PORTELLO;Milán;Private room;50;58;1;22;2;344;Disponibilidad alta;particular
6754797;BILOCALE  AFFITTASI ZONA NAVIGLI;35366159;Ylenia;-;S. CRISTOFORO;Milán;Entire home/apt;1000;1160;1;0;1;365;Disponibilidad alta;particular
6759304;Spacious and modern room in Milan;35387066;Jeremi;-;BUENOS AIRES - VENEZIA;Milán;Private room;40;46,4;2;0;1;0;Disponibilidad baja;particular
6764642;Cozy double bedroom in fancy area;35413255;Riccardo;-;PORTA ROMANA;Milán;Private room;30;34,8;2;45;3;0;Disponibilidad baja;profesional
6764835;B1 Porta Romana/Muratori Cosy 4 people, Fiber WIFI;2579146;Giuliana;-;PORTA ROMANA;Milán;Entire home/apt;75;87;3;29;4;304;Disponibilidad alta;profesional
6764984;5BD PENTHOUSE WITH TERRACE NEAR SAN BABILA;8149326;Marcello;-;GUASTALLA;Milán;Entire home/apt;1086;1259,76;7;1;1;263;Disponibilidad alta;particular
6769860;Historic apartment Brera, Corso Garibaldi;35446138;Susana;-;BRERA;Milán;Entire home/apt;99;114,84;2;83;1;87;Disponibilidad baja;particular
6774871;Charming apartment in Navigli;6957359;Livia;-;TICINESE;Milán;Entire home/apt;89;103,24;2;77;1;273;Disponibilidad alta;particular
6777491;Room with balcony overlooking Duomo;31103537;Mila;-;XXII MARZO;Milán;Hotel room;49;56,84;1;323;7;283;Disponibilidad alta;profesional
6777652;Central location overlooking Duomo;31103537;Mila;-;XXII MARZO;Milán;Hotel room;83;96,28;1;62;7;283;Disponibilidad alta;profesional
6782196;Up to seven! Doppia in pza Loreto;35504240;Sara;-;LORETO;Milán;Private room;47;54,52;2;1;1;365;Disponibilidad alta;particular
6782741;MODERNO E DELIZIOSO LOFT ZONA CENTR;881915;Elisabetta;-;DE ANGELI - MONTE ROSA;Milán;Entire home/apt;90;104,4;2;0;5;0;Disponibilidad baja;profesional
6787068;Fiera Milano City - A poetic nest in town;35533962;Sandra;-;DE ANGELI - MONTE ROSA;Milán;Entire home/apt;75;87;6;90;1;283;Disponibilidad alta;particular
6789351;Two rooms with a wonderful terrace;35543058;Angelo;-;EX OM - MORIVIONE;Milán;Entire home/apt;178;206,48;2;2;1;83;Disponibilidad baja;particular
6793177;Siddharta house area Navigli Tortona 3 bedrooms;33259915;Vincenza;-;NAVIGLI;Milán;Entire home/apt;189;219,24;3;36;22;362;Disponibilidad alta;profesional
6796044;Architect's Design Loft;35573350;Filippo;-;GUASTALLA;Milán;Entire home/apt;90;104,4;6;8;1;109;Disponibilidad media;particular
6797400;Appartamento Naviglio Pavese/Famagosta;10327196;Stefano;-;STADERA;Milán;Entire home/apt;37;42,92;2;36;3;76;Disponibilidad baja;profesional
6803865;Corso Genova e Navigli: A/C-WIFI 300m. Perfetto!!!;35615822;Isabella;-;MAGENTA - S. VITTORE;Milán;Entire home/apt;79;91,64;5;21;1;77;Disponibilidad baja;particular
6805130;Orchid Flat perfect location Milan;28089404;Ilaria;-;TORTONA;Milán;Entire home/apt;130;150,8;2;9;1;284;Disponibilidad alta;particular
6807465;BRERA - FIORI CHIARI APARTMENT PEDESTRIAN STREET;10011143;Filippo;-;BRERA;Milán;Entire home/apt;575;667;2;112;9;0;Disponibilidad baja;profesional
6812116;Zairahousemilano in Amendola Fiera;35662086;Zaira;-;DE ANGELI - MONTE ROSA;Milán;Entire home/apt;90;104,4;2;39;2;6;Disponibilidad baja;particular
6815589;small attic in the center of Milan;35318028;Laura;-;SARPI;Milán;Entire home/apt;69;80,04;7;19;1;191;Disponibilidad alta;particular
6816646;Cosy loft close to S.Ambrogio;35692952;Franca;-;MAGENTA - S. VITTORE;Milán;Entire home/apt;97;112,52;3;80;1;88;Disponibilidad baja;particular
6817268;APARTMENT IN ZONA TORTONA / NAVIGLI;8834294;Gabriele;-;TORTONA;Milán;Entire home/apt;50;58;2;26;1;102;Disponibilidad media;particular
6818190;Teodora B&B - Triple Room;35701891;Teodora;-;BUENOS AIRES - VENEZIA;Milán;Private room;150;174;1;0;2;354;Disponibilidad alta;particular
6818207;Teodora B&B - Double Room;35701891;Teodora;-;BUENOS AIRES - VENEZIA;Milán;Private room;120;139,2;1;0;2;355;Disponibilidad alta;particular
6824441;Beautiful flat near District Design and old town;35746997;Cristina;-;WASHINGTON;Milán;Entire home/apt;85;98,6;2;17;1;89;Disponibilidad baja;particular
6828002;Graziosa camera adiacenze Cattolica;35626276;Monica;-;MAGENTA - S. VITTORE;Milán;Private room;50;58;2;0;1;364;Disponibilidad alta;particular
6828310;Monolocale a Lambrate;11152403;Anna;-;CITTA' STUDI;Milán;Entire home/apt;156;180,96;2;0;1;89;Disponibilidad baja;particular
6828355;ISOLA/SKYLINE - Romantically two;35770095;Giovanna;-;ISOLA;Milán;Private room;40;46,4;2;72;2;34;Disponibilidad baja;particular
6829864;MR1313;35778577;Nathan;-;ISOLA;Milán;Entire home/apt;75;87;2;285;1;328;Disponibilidad alta;particular
6830070;BILOCALE AL TICINESE;35779472;Gabriella;-;TICINESE;Milán;Entire home/apt;80;92,8;4;0;1;0;Disponibilidad baja;particular
6831147;Appartamento in zona Vittoria;33447842;Claudio;-;ORTOMERCATO;Milán;Entire home/apt;55;63,8;2;20;1;356;Disponibilidad alta;particular
6834624;Camera singola in ampio trilocale;2444059;Valerio;-;TIBALDI;Milán;Private room;59;68,44;1;0;1;0;Disponibilidad baja;particular
6835158;Lovely in P.ta Romana Very central;6220456;Francesco;-;VIGENTINA;Milán;Entire home/apt;75;87;1;0;1;0;Disponibilidad baja;particular
6839417;Cheap & cosy double room Expo Milan;14887546;Marika;-;BARONA;Milán;Private room;40;46,4;3;10;1;364;Disponibilidad alta;particular
6839454;Italian Luxury & Design 1/2 GUESTS;29921548;Maurizio;-;XXII MARZO;Milán;Private room;98;113,68;1;1;1;365;Disponibilidad alta;particular
6840522;;24831978;Fan;-;ISOLA;Milán;Entire home/apt;65;75,4;1;2;1;0;Disponibilidad baja;particular
6847098;Style and silence in the midtown;28226789;Pier;-;CENTRALE;Milán;Entire home/apt;91;105,56;4;219;1;150;Disponibilidad media;particular
6847214;Fashionable Apartment in Navigli;20819817;Giammarco;-;NAVIGLI;Milán;Entire home/apt;53;61,48;7;28;1;253;Disponibilidad alta;particular
6849978;Offro una camera da letto;3337137;Liana;-;SELINUNTE;Milán;Private room;35;40,6;1;0;1;0;Disponibilidad baja;particular
6850555;Halo Casa :);21455113;Debbie;-;LORETO;Milán;Private room;31;35,96;1;7;1;0;Disponibilidad baja;particular
6851544;The apartment of an architect;35901497;Patrizia;-;PORTELLO;Milán;Private room;90;104,4;7;0;1;0;Disponibilidad baja;particular
6851636;The Duomo Flat  C.I.R. 015146-CNI-00425;35897753;Luisa;-;DUOMO;Milán;Entire home/apt;76;88,16;3;171;1;345;Disponibilidad alta;particular
6857279;Flat on two levels;28859824;Antonella;-;NIGUARDA - CA' GRANDA;Milán;Entire home/apt;49;56,84;3;5;2;160;Disponibilidad media;particular
6860495;Cozy Apartment only 5 min. from  ISTRIA Metro;3658610;Fabrizio;-;MACIACHINI - MAGGIOLINA;Milán;Entire home/apt;66;76,56;3;170;1;145;Disponibilidad media;particular
6868672;Cozy room in città studi district;35993458;Camilla;-;CITTA' STUDI;Milán;Private room;83;96,28;2;3;3;0;Disponibilidad baja;profesional
6869082;Wonderful cozy and bright apartment;35993458;Camilla;-;CITTA' STUDI;Milán;Entire home/apt;190;220,4;3;0;3;0;Disponibilidad baja;profesional
6873419;Ny Design Flat Frisi8 Milan Center Porta Venezia;28334362;Matteo;-;BUENOS AIRES - VENEZIA;Milán;Entire home/apt;100;116;2;119;1;0;Disponibilidad baja;particular
6873956;Perfect for Salone del Mobile;2952055;Anna;-;GALLARATESE;Milán;Entire home/apt;150;174;2;12;1;90;Disponibilidad baja;particular
6878473;Hosting in the centre of Milan;31259879;Michela;-;DUOMO;Milán;Private room;49;56,84;3;115;1;338;Disponibilidad alta;particular
6879570;Bellavista apartaments;36049130;Massimiliano;-;VILLAPIZZONE;Milán;Entire home/apt;68;78,88;2;1;1;364;Disponibilidad alta;particular
6879672;appartamento arredato nuovo 2 piano;34763034;Primiano;-;NIGUARDA - CA' GRANDA;Milán;Entire home/apt;69;80,04;5;15;1;284;Disponibilidad alta;particular
6889320;Meraviglioso appartamento 8 posti.;36103406;Fondazione Ies Abroad;-;ISOLA;Milán;Entire home/apt;200;232;1;0;1;0;Disponibilidad baja;particular
6889410;Beautiful and warm flat in Navigli (Long Term);21771180;Antonio;-;TICINESE;Milán;Entire home/apt;69;80,04;2;17;1;362;Disponibilidad alta;particular
6892774;Flat with room double-bed in the center of Milan;33955229;Federico;-;VIGENTINA;Milán;Entire home/apt;46;53,36;5;12;1;0;Disponibilidad baja;particular
6892940;FASHIONFLATS MILAN Loft with 9 beds and more...;36119604;Luca;-;MACIACHINI - MAGGIOLINA;Milán;Entire home/apt;298;345,68;3;5;3;0;Disponibilidad baja;profesional
6893190;Apartment M1 Buonarroti - City Life;32173051;Margherita;-;PAGANO;Milán;Entire home/apt;200;232;2;2;1;0;Disponibilidad baja;particular
6895093;Silenzioso e luminoso monolocale;8630939;Claudia;-;CITTA' STUDI;Milán;Private room;42;48,72;2;0;1;0;Disponibilidad baja;particular
6895621;Design flat near Navigli and Fuorisalone district;29517218;Diego;-;TICINESE;Milán;Entire home/apt;70;81,2;1;31;1;360;Disponibilidad alta;particular
6895685;Appartamento in piazza 24 Maggio;1820406;Manfredi;-;TICINESE;Milán;Entire home/apt;100;116;1;0;1;0;Disponibilidad baja;particular
6898937;NuovoTrilocale zona Fiera Milano;33832650;Daniela;-;DE ANGELI - MONTE ROSA;Milán;Entire home/apt;154;178,64;2;28;2;358;Disponibilidad alta;particular
